card_id,kiosk_name,churn_proba,predicted_churn,risk_level,cnt_m0,n_cats_m0,activated_m0
CARD-07968,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-07969,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-07970,REGION-007,0.0,0,LOW,50,2,1
CARD-07971,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-07972,REGION-017,0.5537076870825302,1,HIGH,0,0,0
CARD-07973,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-07974,REGION-009,0.0,0,LOW,13,2,1
CARD-07975,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-07976,REGION-066,0.0,0,LOW,21,7,1
CARD-07977,REGION-009,0.0,0,LOW,5,2,1
CARD-07978,REGION-049,0.9279598796474744,1,CRITICAL,0,0,0
CARD-07979,REGION-010,0.9279598796474744,1,CRITICAL,0,0,0
CARD-07980,REGION-073,0.0,0,LOW,34,4,1
CARD-07981,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-07982,REGION-004,0.0,0,LOW,6,1,1
CARD-07983,REGION-032,0.0,0,LOW,6,1,1
CARD-07984,REGION-052,0.0,0,LOW,94,6,1
CARD-07985,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-07986,REGION-006,0.6580176562386194,1,HIGH,0,0,0
CARD-07987,REGION-018,0.20811607345273264,0,LOW,4,2,1
CARD-07988,REGION-069,0.4845185075321558,1,MEDIUM,2,1,1
CARD-07989,REGION-046,0.0,0,LOW,5,2,1
CARD-07990,REGION-069,0.0,0,LOW,21,7,1
CARD-07991,REGION-004,0.0,0,LOW,7,3,1
CARD-07992,REGION-064,0.0,0,LOW,20,2,1
CARD-07993,REGION-067,0.46896219892366514,1,MEDIUM,2,1,1
CARD-07994,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-07995,REGION-048,0.5431389654249147,1,HIGH,0,0,0
CARD-07996,REGION-046,0.5805097899705248,1,HIGH,2,1,1
CARD-07997,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-07998,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-07999,REGION-057,0.0,0,LOW,8,2,1
CARD-08000,REGION-049,0.6580176562386194,1,HIGH,0,0,0
CARD-08001,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08002,REGION-069,0.0,0,LOW,34,3,1
CARD-08003,REGION-015,0.0,0,LOW,28,3,1
CARD-08004,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08005,REGION-075,0.6580176562386194,1,HIGH,0,0,0
CARD-08006,REGION-027,0.0,0,LOW,27,1,1
CARD-08007,REGION-039,0.3185024050646761,0,MEDIUM,2,1,1
CARD-08008,REGION-032,0.46896219892366514,1,MEDIUM,2,1,1
CARD-08009,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08010,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08011,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08012,REGION-036,0.327900395620486,0,MEDIUM,3,1,1
CARD-08013,REGION-064,0.0,0,LOW,29,2,1
CARD-08014,REGION-016,0.0,0,LOW,13,2,1
CARD-08015,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-08016,REGION-064,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08017,REGION-044,0.6580176562386194,1,HIGH,0,0,0
CARD-08018,REGION-009,0.0,0,LOW,12,3,1
CARD-08019,REGION-017,0.0,0,LOW,8,1,1
CARD-08020,REGION-041,0.6580176562386194,1,HIGH,0,0,0
CARD-08021,REGION-061,0.0,0,LOW,5,2,1
CARD-08022,REGION-019,0.0,0,LOW,5,1,1
CARD-08023,REGION-054,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08024,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08025,REGION-026,0.6580176562386194,1,HIGH,0,0,0
CARD-08026,REGION-067,0.0,0,LOW,5,2,1
CARD-08027,REGION-005,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08028,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08029,REGION-036,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08030,REGION-051,0.5431389654249147,1,HIGH,0,0,0
CARD-08031,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08032,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08033,REGION-009,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08034,REGION-031,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08035,REGION-046,0.846172477953077,1,CRITICAL,0,0,0
CARD-08036,REGION-054,0.0,0,LOW,11,1,1
CARD-08037,REGION-052,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08038,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08039,REGION-009,0.0,0,LOW,26,2,1
CARD-08040,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08041,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08042,REGION-051,0.4845185075321558,1,MEDIUM,2,1,1
CARD-08043,REGION-020,0.6580176562386194,1,HIGH,0,0,0
CARD-08044,REGION-064,0.3364805534969446,0,MEDIUM,3,1,1
CARD-08045,REGION-009,0.0,0,LOW,39,2,1
CARD-08046,REGION-030,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08047,REGION-019,0.0,0,LOW,25,4,1
CARD-08048,REGION-032,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08049,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08050,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08051,REGION-052,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08052,REGION-026,0.0,0,LOW,5,1,1
CARD-08053,REGION-003,0.5805097899705248,1,HIGH,4,2,1
CARD-08054,REGION-070,0.0,0,LOW,15,2,1
CARD-08055,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08056,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08057,REGION-075,0.0,0,LOW,5,2,1
CARD-08058,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08059,REGION-052,0.0,0,LOW,5,2,1
CARD-08060,REGION-033,0.6580176562386194,1,HIGH,0,0,0
CARD-08061,REGION-063,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08062,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08063,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08064,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08065,REGION-037,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08066,REGION-045,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08067,REGION-006,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08068,REGION-070,0.0,0,LOW,43,4,1
CARD-08069,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08070,REGION-015,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08071,REGION-046,0.5805097899705248,1,HIGH,3,1,1
CARD-08072,REGION-071,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08073,REGION-038,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08074,REGION-069,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08075,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-08076,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08077,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08078,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-08079,REGION-064,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08080,REGION-003,0.0,0,LOW,5,1,1
CARD-08081,REGION-073,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08082,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08083,REGION-013,0.0,0,LOW,11,4,1
CARD-08084,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08085,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08086,REGION-015,0.0,0,LOW,7,2,1
CARD-08087,REGION-072,0.20811607345273264,0,LOW,2,1,1
CARD-08088,REGION-046,0.0,0,LOW,13,2,1
CARD-08089,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08090,REGION-063,0.0,0,LOW,31,3,1
CARD-08091,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-08092,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-08093,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-08094,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-08095,REGION-009,0.3364805534969446,0,MEDIUM,3,1,1
CARD-08096,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-08097,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08098,REGION-034,0.0,0,LOW,6,1,1
CARD-08099,REGION-042,0.20811607345273264,0,LOW,2,1,1
CARD-08100,REGION-009,0.0,0,LOW,7,2,1
CARD-08101,REGION-025,0.0,0,LOW,53,1,1
CARD-08102,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08103,REGION-052,0.0,0,LOW,15,2,1
CARD-08104,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08105,REGION-007,0.6580176562386194,1,HIGH,0,0,0
CARD-08106,REGION-033,0.6580176562386194,1,HIGH,0,0,0
CARD-08107,REGION-030,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08108,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08109,REGION-073,0.6580176562386194,1,HIGH,0,0,0
CARD-08110,REGION-057,0.0,0,LOW,5,2,1
CARD-08111,REGION-046,0.5805097899705248,1,HIGH,2,1,1
CARD-08112,REGION-006,0.46896219892366514,1,MEDIUM,2,1,1
CARD-08113,REGION-051,0.0,0,LOW,30,4,1
CARD-08114,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08115,REGION-057,0.0,0,LOW,35,2,1
CARD-08116,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08117,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08118,REGION-018,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08119,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08120,REGION-069,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08121,REGION-009,0.46896219892366514,1,MEDIUM,4,2,1
CARD-08122,REGION-046,0.4845185075321558,1,MEDIUM,2,1,1
CARD-08123,REGION-032,0.3364805534969446,0,MEDIUM,4,2,1
CARD-08124,REGION-038,0.0,0,LOW,10,1,1
CARD-08125,REGION-064,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08126,REGION-040,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08127,REGION-058,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08128,REGION-073,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08129,REGION-047,0.0,0,LOW,13,1,1
CARD-08130,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-08131,REGION-075,0.0,0,LOW,28,5,1
CARD-08132,REGION-022,0.5805097899705248,1,HIGH,2,1,1
CARD-08133,REGION-006,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08134,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08135,REGION-024,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08136,REGION-042,0.20811607345273264,0,LOW,2,1,1
CARD-08137,REGION-033,0.0,0,LOW,9,2,1
CARD-08138,REGION-027,0.0,0,LOW,6,2,1
CARD-08139,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08140,REGION-035,0.0,0,LOW,14,4,1
CARD-08141,REGION-053,0.0,0,LOW,6,1,1
CARD-08142,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08143,REGION-018,0.5431389654249147,1,HIGH,0,0,0
CARD-08144,REGION-045,0.0,0,LOW,18,2,1
CARD-08145,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-08146,REGION-050,0.6580176562386194,1,HIGH,0,0,0
CARD-08147,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08148,REGION-030,0.20811607345273264,0,LOW,3,1,1
CARD-08149,REGION-009,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08150,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08151,REGION-038,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08152,REGION-032,0.0,0,LOW,5,1,1
CARD-08153,REGION-002,0.0,0,LOW,20,5,1
CARD-08154,REGION-009,0.20811607345273264,0,LOW,2,1,1
CARD-08155,REGION-042,0.6580176562386194,1,HIGH,0,0,0
CARD-08156,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08157,REGION-057,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08158,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08159,REGION-071,0.6580176562386194,1,HIGH,0,0,0
CARD-08160,REGION-071,0.0,0,LOW,8,1,1
CARD-08161,REGION-022,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08162,REGION-047,0.0,0,LOW,20,3,1
CARD-08163,REGION-039,0.0,0,LOW,14,1,1
CARD-08164,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08165,REGION-073,0.6580176562386194,1,HIGH,0,0,0
CARD-08166,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-08167,REGION-071,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08168,REGION-038,0.6580176562386194,1,HIGH,0,0,0
CARD-08169,REGION-002,0.0,0,LOW,13,2,1
CARD-08170,REGION-023,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08171,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08172,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08173,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08174,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08175,REGION-009,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08176,REGION-047,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08177,REGION-009,0.0,0,LOW,5,2,1
CARD-08178,REGION-002,0.0,0,LOW,8,2,1
CARD-08179,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08180,REGION-040,0.0,0,LOW,5,2,1
CARD-08181,REGION-066,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08182,REGION-074,0.6580176562386194,1,HIGH,0,0,0
CARD-08183,REGION-065,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08184,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08185,REGION-038,0.5431389654249147,1,HIGH,0,0,0
CARD-08186,REGION-029,0.0,0,LOW,5,2,1
CARD-08187,REGION-042,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08188,REGION-003,0.5537076870825302,1,HIGH,0,0,0
CARD-08189,REGION-035,0.0,0,LOW,21,2,1
CARD-08190,REGION-016,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08191,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08192,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08193,REGION-002,0.6580176562386194,1,HIGH,0,0,0
CARD-08194,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08195,REGION-069,0.20811607345273264,0,LOW,4,2,1
CARD-08196,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08197,REGION-038,0.6580176562386194,1,HIGH,0,0,0
CARD-08198,REGION-069,0.5537076870825302,1,HIGH,0,0,0
CARD-08199,REGION-016,0.5431389654249147,1,HIGH,0,0,0
CARD-08200,REGION-034,0.0,0,LOW,5,1,1
CARD-08201,REGION-016,0.0,0,LOW,14,1,1
CARD-08202,REGION-058,0.6580176562386194,1,HIGH,0,0,0
CARD-08203,REGION-034,0.0,0,LOW,10,2,1
CARD-08204,REGION-007,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08205,REGION-026,0.6580176562386194,1,HIGH,0,0,0
CARD-08206,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08207,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-08208,REGION-062,0.20811607345273264,0,LOW,2,1,1
CARD-08209,REGION-004,0.0,0,LOW,5,2,1
CARD-08210,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08211,REGION-035,0.6580176562386194,1,HIGH,0,0,0
CARD-08212,REGION-074,0.0,0,LOW,26,4,1
CARD-08213,REGION-039,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08214,REGION-027,0.0,0,LOW,8,2,1
CARD-08215,REGION-015,0.6580176562386194,1,HIGH,0,0,0
CARD-08216,REGION-072,0.0,0,LOW,5,1,1
CARD-08217,REGION-058,0.0,0,LOW,79,6,1
CARD-08218,REGION-028,0.0,0,LOW,37,4,1
CARD-08219,REGION-008,0.3364805534969446,0,MEDIUM,4,2,1
CARD-08220,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08221,REGION-004,0.0,0,LOW,13,1,1
CARD-08222,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-08223,REGION-036,0.6580176562386194,1,HIGH,0,0,0
CARD-08224,REGION-018,0.3185024050646761,0,MEDIUM,2,1,1
CARD-08225,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-08226,REGION-046,0.0,0,LOW,7,2,1
CARD-08227,REGION-024,0.0,0,LOW,25,2,1
CARD-08228,REGION-046,0.4845185075321558,1,MEDIUM,2,1,1
CARD-08229,REGION-021,0.3364805534969446,0,MEDIUM,3,1,1
CARD-08230,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08231,REGION-070,0.6580176562386194,1,HIGH,0,0,0
CARD-08232,REGION-027,0.20811607345273264,0,LOW,2,1,1
CARD-08233,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-08234,REGION-030,0.20811607345273264,0,LOW,4,2,1
CARD-08235,REGION-050,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08236,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08237,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08238,REGION-013,0.20811607345273264,0,LOW,2,1,1
CARD-08239,REGION-023,0.0,0,LOW,8,2,1
CARD-08240,REGION-070,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08241,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08242,REGION-033,0.0,0,LOW,7,2,1
CARD-08243,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08244,REGION-053,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08245,REGION-073,0.0,0,LOW,11,2,1
CARD-08246,REGION-036,0.0,0,LOW,5,2,1
CARD-08247,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-08248,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-08249,REGION-035,0.20811607345273264,0,LOW,2,1,1
CARD-08250,REGION-059,0.0,0,LOW,49,7,1
CARD-08251,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08252,REGION-033,0.6580176562386194,1,HIGH,0,0,0
CARD-08253,REGION-013,0.0,0,LOW,58,4,1
CARD-08254,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08255,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-08256,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08257,REGION-014,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08258,REGION-005,0.6580176562386194,1,HIGH,0,0,0
CARD-08259,REGION-006,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08260,REGION-047,0.20811607345273264,0,LOW,2,1,1
CARD-08261,REGION-049,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08262,REGION-069,0.0,0,LOW,5,2,1
CARD-08263,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08264,REGION-011,0.0,0,LOW,13,2,1
CARD-08265,REGION-024,0.6580176562386194,1,HIGH,0,0,0
CARD-08266,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-08267,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-08268,REGION-035,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08269,REGION-036,0.0,0,LOW,5,1,1
CARD-08270,REGION-016,0.5431389654249147,1,HIGH,0,0,0
CARD-08271,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-08272,REGION-070,0.0,0,LOW,18,1,1
CARD-08273,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08274,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-08275,REGION-063,0.0,0,LOW,9,3,1
CARD-08276,REGION-021,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08277,REGION-042,0.6580176562386194,1,HIGH,0,0,0
CARD-08278,REGION-007,0.6580176562386194,1,HIGH,0,0,0
CARD-08279,REGION-019,0.0,0,LOW,27,4,1
CARD-08280,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08281,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08282,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-08283,REGION-044,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08284,REGION-074,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08285,REGION-008,0.6580176562386194,1,HIGH,0,0,0
CARD-08286,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08287,REGION-048,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08288,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08289,REGION-015,0.6580176562386194,1,HIGH,0,0,0
CARD-08290,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-08291,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-08292,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08293,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-08294,REGION-048,0.3364805534969446,0,MEDIUM,3,1,1
CARD-08295,REGION-035,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08296,REGION-036,0.6580176562386194,1,HIGH,0,0,0
CARD-08297,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08298,REGION-023,0.6580176562386194,1,HIGH,0,0,0
CARD-08299,REGION-010,0.5431389654249147,1,HIGH,0,0,0
CARD-08300,REGION-036,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08301,REGION-023,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08302,REGION-062,0.5805097899705248,1,HIGH,3,1,1
CARD-08303,REGION-008,0.0,0,LOW,27,6,1
CARD-08304,REGION-046,0.0,0,LOW,11,2,1
CARD-08305,REGION-032,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08306,REGION-060,0.6580176562386194,1,HIGH,0,0,0
CARD-08307,REGION-007,0.0,0,LOW,14,2,1
CARD-08308,REGION-046,0.0,0,LOW,43,3,1
CARD-08309,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08310,REGION-073,0.20811607345273264,0,LOW,2,1,1
CARD-08311,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-08312,REGION-044,0.46896219892366514,1,MEDIUM,4,2,1
CARD-08313,REGION-073,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08314,REGION-002,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08315,REGION-032,0.0,0,LOW,9,3,1
CARD-08316,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08317,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08318,REGION-045,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08319,REGION-072,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08320,REGION-022,0.20811607345273264,0,LOW,2,1,1
CARD-08321,REGION-046,0.0,0,LOW,7,2,1
CARD-08322,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-08323,REGION-032,0.0,0,LOW,6,2,1
CARD-08324,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-08325,REGION-018,0.5431389654249147,1,HIGH,0,0,0
CARD-08326,REGION-040,0.20811607345273264,0,LOW,2,1,1
CARD-08327,REGION-019,0.5431389654249147,1,HIGH,0,0,0
CARD-08328,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08329,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-08330,REGION-042,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08331,REGION-057,0.3185024050646761,0,MEDIUM,2,1,1
CARD-08332,REGION-012,0.0,0,LOW,7,2,1
CARD-08333,REGION-049,0.6580176562386194,1,HIGH,0,0,0
CARD-08334,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08335,REGION-065,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08336,REGION-031,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08337,REGION-059,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08338,REGION-062,0.3364805534969446,0,MEDIUM,3,1,1
CARD-08339,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08340,REGION-044,0.6580176562386194,1,HIGH,0,0,0
CARD-08341,REGION-069,0.0,0,LOW,42,3,1
CARD-08342,REGION-047,0.0,0,LOW,6,2,1
CARD-08343,REGION-071,0.0,0,LOW,7,3,1
CARD-08344,REGION-032,0.49828139689988526,1,MEDIUM,0,0,0
CARD-08345,REGION-054,0.3364805534969446,0,MEDIUM,4,2,1
CARD-08346,REGION-055,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08347,REGION-007,0.0,0,LOW,16,1,1
CARD-08348,REGION-046,0.0,0,LOW,8,2,1
CARD-08349,REGION-041,0.5431389654249147,1,HIGH,0,0,0
CARD-08350,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08351,REGION-059,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08352,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08353,REGION-013,0.846172477953077,1,CRITICAL,0,0,0
CARD-08354,REGION-032,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08355,REGION-027,0.3364805534969446,0,MEDIUM,4,2,1
CARD-08356,REGION-032,0.0,0,LOW,5,1,1
CARD-08357,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-08358,REGION-031,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08359,REGION-031,0.0,0,LOW,5,1,1
CARD-08360,REGION-075,0.0,0,LOW,8,2,1
CARD-08361,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08362,REGION-064,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08363,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08364,REGION-003,0.4845185075321558,1,MEDIUM,4,2,1
CARD-08365,REGION-062,0.0,0,LOW,7,3,1
CARD-08366,REGION-005,0.0,0,LOW,33,4,1
CARD-08367,REGION-050,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08368,REGION-075,0.3364805534969446,0,MEDIUM,2,1,1
CARD-08369,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-08370,REGION-022,0.0,0,LOW,7,2,1
CARD-08371,REGION-024,0.5431389654249147,1,HIGH,0,0,0
CARD-08372,REGION-035,0.846172477953077,1,CRITICAL,0,0,0
CARD-08373,REGION-045,0.6580176562386194,1,HIGH,0,0,0
